fecha,of,producto_codigo,componente_codigo,lote,cantidad,unidad,almacen,movimiento,emisor,receptor,observaciones,timestamp_registro
2025-09-03,250927,513.081.001,454.899.244,L250903-01,355.910,kg,AD-01,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-09-03T11:59:30
2025-09-03,250934,513.115.000,454.273.156,L250903-02,593.225,L,MP-02,Emision,Operario B,Línea 1,PLANTA MAK | Proceso OK,2025-09-03T12:42:12
2025-09-03,250932,501.178.127,451.645.485,L250903-01,214.700,kg,MP-03,Emision,Operario C,Línea 2,PLANTA MAK | Proceso OK,2025-09-03T15:17:17
2025-09-03,250912,501.174.148,455.101.436,L250903-03,672.784,kg,AD-01,Emision,Supervisor,Tanque 3,PLANTA CRE | Proceso OK,2025-09-03T17:38:03
2025-09-04,250928,501.148.043,453.792.452,L250904-03,369.302,kg,AD-01,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-09-04T09:09:55
2025-09-04,250913,505.164.088,455.529.716,L250904-02,703.317,L,MP-03,Emision,Supervisor,Tanque 5,PLANTA CRE | Proceso OK,2025-09-04T15:30:49
2025-09-04,250928,501.148.043,453.206.198,L250904-01,504.850,kg,MP-03,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-09-04T15:35:32
2025-09-04,250915,505.108.057,455.135.590,L250904-01,1185.204,kg,MP-02,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-09-04T16:06:28
2025-09-04,250925,505.009.123,453.943.090,L250904-02,1055.281,kg,MP-03,Emision,Supervisor,Línea 2,PLANTA MAK | Proceso OK,2025-09-04T17:13:39
2025-09-04,250928,501.148.043,453.206.198,L250904-02,325.228,kg,MP-03,Emision,Operario C,Línea 2,PLANTA CRE | Proceso OK,2025-09-04T17:51:18
2025-09-05,250930,513.016.057,453.113.882,L250905-03,336.423,kg,MP-02,Emision,Operario B,Línea 1,PLANTA MAK | Proceso OK,2025-09-05T07:41:01
2025-09-05,250930,513.016.057,453.113.882,L250905-02,199.848,kg,AD-01,Emision,Operario B,Línea 1,PLANTA MAK | Proceso OK,2025-09-05T08:41:51
2025-09-05,250936,505.005.088,455.909.291,L250912-03,126.053,L,AD-01,Devolucion,Supervisor,Línea 2,PLANTA CRE | Devolución parcial,2025-09-05T08:42:59
2025-09-05,250915,505.108.057,453.462.185,L250905-03,138.000,ud,MP-03,Emision,Supervisor,Tanque 3,PLANTA CRE | Proceso OK,2025-09-05T10:35:54
2025-09-05,250912,501.174.148,454.809.788,L250905-03,914.985,kg,MP-03,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-09-05T15:23:39
2025-09-06,250935,505.167.010,451.468.626,L250906-01,401.040,kg,MP-03,Emision,Operario B,Tanque 5,PLANTA CRE | Proceso OK,2025-09-06T08:44:23
2025-09-06,250917,512.077.000,455.237.816,L250906-03,705.404,kg,AD-01,Emision,Supervisor,Línea 2,PLANTA MAK | Proceso OK,2025-09-06T10:05:27
2025-09-06,250922,512.101.019,451.641.264,L250906-01,657.391,kg,MP-01,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-09-06T12:19:28
2025-09-06,250919,505.157.043,451.207.110,L250906-03,331.479,kg,AD-01,Emision,Operario C,Tanque 3,PLANTA CRE | Proceso OK,2025-09-06T14:20:54
2025-09-06,250914,501.098.148,452.820.324,L250906-02,228.822,kg,MP-02,Emision,Operario C,Línea 2,PLANTA MAK | Proceso OK,2025-09-06T17:43:59
2025-09-07,250919,505.157.043,451.099.536,L250907-03,477.546,kg,AD-01,Emision,Supervisor,Tanque 3,PLANTA CRE | Proceso OK,2025-09-07T06:23:14
2025-09-07,250920,512.083.127,454.785.564,L250907-01,293.647,L,MP-03,Emision,Operario B,Línea 1,PLANTA CRE | Proceso OK,2025-09-07T06:29:22
2025-09-07,250915,505.108.057,453.462.185,L250907-03,509.668,kg,MP-02,Emision,Supervisor,Línea 1,PLANTA CRE | Proceso OK,2025-09-07T08:26:31
2025-09-07,250921,512.179.010,455.203.500,L250907-03,465.837,kg,MP-01,Emision,Operario C,Línea 2,PLANTA MAK | Proceso OK,2025-09-07T11:39:52
2025-09-07,250929,512.008.005,453.619.589,L250910-01,18.052,ud,MP-01,Devolucion,Operario B,Línea 2,PLANTA CRE | Devolución parcial,2025-09-07T13:34:18
2025-09-07,250927,513.081.001,454.899.244,L250907-01,652.940,kg,MP-01,Emision,Operario C,Línea 1,PLANTA CRE | Proceso OK,2025-09-07T18:12:58
2025-09-07,250919,505.157.043,452.183.895,L250907-01,633.984,kg,MP-02,Emision,Supervisor,Línea 1,PLANTA CRE | Proceso OK,2025-09-07T18:40:36
2025-09-08,250914,501.098.148,452.820.324,L250930-03,241.830,kg,MP-03,Devolucion,Operario B,Línea 1,PLANTA MAK | Devolución parcial,2025-09-08T07:58:05
2025-09-08,250924,505.001.127,454.557.827,L250908-02,1032.741,L,MP-02,Emision,Operario A,Línea 2,PLANTA MAK | Proceso OK,2025-09-08T08:03:41
2025-09-08,250915,505.108.057,453.824.242,L250908-03,694.384,kg,MP-01,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-09-08T12:06:06
2025-09-08,250912,501.174.148,454.359.604,L250908-03,494.043,kg,MP-02,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-09-08T14:25:50
2025-09-09,250918,501.065.088,452.649.445,L250909-02,381.102,kg,MP-01,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-09-09T06:39:54
2025-09-09,250914,501.098.148,455.549.010,L250901-02,97.111,kg,AD-01,Devolucion,Operario C,Tanque 3,PLANTA MAK | Devolución parcial,2025-09-09T08:31:27
2025-09-09,250915,505.108.057,455.443.877,L250909-01,836.488,kg,AD-01,Emision,Operario C,Línea 2,PLANTA CRE | Proceso OK,2025-09-09T09:47:18
2025-09-09,250912,501.174.148,453.896.045,L250909-01,969.651,kg,MP-01,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-09-09T10:12:00
2025-09-09,250914,501.098.148,454.979.362,L250909-03,1070.173,kg,MP-02,Emision,Operario A,Tanque 5,PLANTA MAK | Proceso OK,2025-09-09T13:34:02
2025-09-09,250925,505.009.123,451.112.427,L250909-03,645.132,kg,MP-03,Emision,Operario B,Tanque 5,PLANTA MAK | Proceso OK,2025-09-09T14:46:40
2025-09-09,250912,501.174.148,454.359.604,L250909-03,36.000,ud,MP-03,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-09-09T16:07:47
2025-09-09,250920,512.083.127,454.785.564,L250907-01,41.631,L,MP-02,Devolucion,Operario B,Tanque 3,PLANTA CRE | Devolución parcial,2025-09-09T18:19:05
2025-09-10,250934,513.115.000,453.927.401,L250910-02,514.551,kg,MP-01,Emision,Operario A,Tanque 3,PLANTA MAK | Proceso OK,2025-09-10T06:21:50
2025-09-10,250916,505.034.089,453.885.488,L250910-02,177.751,kg,MP-02,Emision,Operario C,Línea 1,PLANTA MAK | Proceso OK,2025-09-10T06:33:52
2025-09-10,250923,505.042.024,454.888.632,L250925-02,97.537,kg,AD-01,Devolucion,Operario C,Línea 2,PLANTA CRE | Devolución parcial,2025-09-10T07:57:08
2025-09-10,250921,512.179.010,452.575.631,L250910-01,719.642,kg,MP-03,Emision,Operario B,Línea 2,PLANTA MAK | Proceso OK,2025-09-10T09:34:33
2025-09-10,250925,505.009.123,453.943.090,L250910-02,320.332,kg,MP-01,Emision,Supervisor,Línea 1,PLANTA MAK | Proceso OK,2025-09-10T10:30:08
2025-09-10,250923,505.042.024,452.776.210,L250910-02,545.516,kg,MP-03,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-09-10T12:18:39
2025-09-10,250929,512.008.005,453.619.589,L250910-01,71.000,ud,MP-01,Emision,Supervisor,Tanque 3,PLANTA CRE | Proceso OK,2025-09-10T13:41:42
2025-09-10,250921,512.179.010,455.253.249,L250910-03,369.478,kg,MP-03,Emision,Operario A,Tanque 5,PLANTA MAK | Proceso OK,2025-09-10T16:00:04
2025-09-10,250922,512.101.019,452.514.283,L250910-02,1121.569,L,AD-01,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-09-10T16:08:37
2025-09-10,250934,513.115.000,454.273.156,L250910-01,364.311,kg,MP-03,Emision,Supervisor,Línea 1,PLANTA MAK | Proceso OK,2025-09-10T16:28:47
2025-09-10,250927,513.081.001,453.463.850,L250910-01,386.232,kg,MP-01,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-09-10T17:02:29
2025-09-11,250920,512.083.127,454.459.983,L250915-03,24.531,kg,MP-01,Devolucion,Supervisor,Tanque 3,PLANTA CRE | Devolución parcial,2025-09-11T07:25:32
2025-09-11,250921,512.179.010,455.203.500,L250911-03,548.392,kg,MP-01,Emision,Operario A,Tanque 5,PLANTA MAK | Proceso OK,2025-09-11T12:23:22
2025-09-11,250913,505.164.088,455.529.716,L250904-02,204.180,L,AD-01,Devolucion,Supervisor,Línea 1,PLANTA CRE | Devolución parcial,2025-09-11T13:07:16
2025-09-11,250915,505.108.057,452.834.103,L250928-02,208.313,kg,MP-03,Devolucion,Supervisor,Tanque 3,PLANTA CRE | Devolución parcial,2025-09-11T13:49:55
2025-09-12,250918,501.065.088,452.649.445,L250912-01,290.149,kg,MP-03,Emision,Operario A,Tanque 5,PLANTA CRE | Proceso OK,2025-09-12T09:33:43
2025-09-12,250936,505.005.088,455.909.291,L250912-03,569.573,L,MP-02,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-09-12T10:03:12
2025-09-12,250936,505.005.088,455.909.291,L250912-03,399.218,kg,MP-02,Emision,Operario B,Línea 1,PLANTA CRE | Proceso OK,2025-09-12T14:06:39
2025-09-12,250923,505.042.024,454.888.632,L250912-03,1145.471,kg,AD-01,Emision,Operario B,Tanque 5,PLANTA CRE | Proceso OK,2025-09-12T14:24:02
2025-09-13,250927,513.081.001,453.463.850,L250913-03,366.428,kg,MP-01,Emision,Operario A,Tanque 3,PLANTA CRE | Proceso OK,2025-09-13T06:43:54
2025-09-13,250920,512.083.127,453.369.985,L250913-01,373.596,kg,MP-01,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-09-13T08:31:52
2025-09-13,250933,501.025.105,453.344.277,L250913-03,280.100,kg,MP-02,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-09-13T10:18:29
2025-09-13,250921,512.179.010,455.253.249,L250913-03,429.437,kg,MP-03,Emision,Operario A,Línea 1,PLANTA MAK | Proceso OK,2025-09-13T10:55:56
2025-09-13,250920,512.083.127,453.369.985,L250913-01,1316.014,kg,MP-03,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-09-13T12:59:55
2025-09-13,250933,501.025.105,453.671.599,L250913-01,1013.114,kg,MP-03,Emision,Operario C,Línea 2,PLANTA CRE | Proceso OK,2025-09-13T13:04:31
2025-09-13,250912,501.174.148,454.359.604,L250913-02,222.024,kg,AD-01,Emision,Operario B,Tanque 3,PLANTA CRE | Proceso OK,2025-09-13T14:35:30
2025-09-13,250921,512.179.010,451.273.796,L250913-03,155.873,kg,MP-01,Emision,Operario C,Tanque 5,PLANTA MAK | Proceso OK,2025-09-13T15:34:05
2025-09-14,250917,512.077.000,452.422.904,L250914-02,210.252,kg,MP-03,Emision,Supervisor,Línea 1,PLANTA MAK | Proceso OK,2025-09-14T11:05:53
2025-09-14,250931,512.179.127,454.522.435,L250914-03,218.378,kg,AD-01,Emision,Operario B,Tanque 3,PLANTA MAK | Proceso OK,2025-09-14T12:59:34
2025-09-15,250933,501.025.105,455.941.668,L250915-03,748.331,kg,MP-03,Emision,Operario C,Línea 2,PLANTA CRE | Proceso OK,2025-09-15T06:01:39
2025-09-15,250923,505.042.024,451.182.950,L250915-03,356.635,kg,MP-02,Emision,Supervisor,Línea 1,PLANTA CRE | Proceso OK,2025-09-15T10:20:44
2025-09-15,250920,512.083.127,454.459.983,L250915-03,347.282,kg,MP-01,Emision,Operario B,Tanque 5,PLANTA CRE | Proceso OK,2025-09-15T10:50:25
2025-09-15,250917,512.077.000,452.422.904,L250915-01,247.139,kg,MP-01,Emision,Operario B,Línea 1,PLANTA MAK | Proceso OK,2025-09-15T13:13:21
2025-09-15,250918,501.065.088,452.649.445,L250915-03,307.988,kg,MP-02,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-09-15T13:18:52
2025-09-15,250936,505.005.088,452.949.092,L250915-01,600.178,kg,MP-01,Emision,Operario B,Tanque 5,PLANTA CRE | Proceso OK,2025-09-15T15:05:40
2025-09-16,250925,505.009.123,451.112.427,L250916-01,293.353,kg,MP-02,Emision,Operario C,Línea 2,PLANTA MAK | Proceso OK,2025-09-16T06:07:01
2025-09-16,250917,512.077.000,451.562.383,L250916-01,1112.436,kg,MP-02,Emision,Operario A,Línea 1,PLANTA MAK | Proceso OK,2025-09-16T08:06:18
2025-09-16,250921,512.179.010,455.253.249,L250916-01,377.945,kg,MP-01,Emision,Supervisor,Línea 1,PLANTA MAK | Proceso OK,2025-09-16T10:10:03
2025-09-16,250932,501.178.127,455.028.294,L250916-03,320.471,kg,MP-02,Emision,Supervisor,Tanque 5,PLANTA MAK | Proceso OK,2025-09-16T13:16:09
2025-09-16,250915,505.108.057,452.834.103,L250916-02,680.405,kg,MP-01,Emision,Supervisor,Tanque 3,PLANTA CRE | Proceso OK,2025-09-16T13:40:09
2025-09-16,250918,501.065.088,452.997.116,L250916-03,591.877,kg,MP-03,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-09-16T15:11:34
2025-09-16,250910,505.124.057,454.903.048,L250916-01,888.665,L,MP-02,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-09-16T18:37:52
2025-09-17,250911,513.043.054,452.388.395,L250917-03,389.714,L,AD-01,Emision,Operario B,Línea 1,PLANTA MAK | Proceso OK,2025-09-17T08:30:57
2025-09-17,250923,505.042.024,451.182.950,L250917-02,337.587,L,AD-01,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-09-17T08:49:37
2025-09-17,250917,512.077.000,455.448.405,L250917-01,484.759,kg,AD-01,Emision,Supervisor,Tanque 3,PLANTA MAK | Proceso OK,2025-09-17T11:10:40
2025-09-17,250921,512.179.010,451.273.796,L250913-03,45.468,kg,MP-01,Devolucion,Operario A,Línea 2,PLANTA MAK | Devolución parcial,2025-09-17T14:19:21
2025-09-17,250932,501.178.127,455.028.294,L250917-01,406.556,L,MP-03,Emision,Supervisor,Tanque 5,PLANTA MAK | Proceso OK,2025-09-17T16:20:33
2025-09-18,250926,501.030.054,453.945.689,L250918-01,1280.119,kg,MP-03,Emision,Operario C,Línea 1,PLANTA CRE | Proceso OK,2025-09-18T08:17:53
2025-09-18,250922,512.101.019,452.514.283,L250918-01,435.059,kg,MP-02,Emision,Operario C,Línea 2,PLANTA CRE | Proceso OK,2025-09-18T12:58:49
2025-09-18,250930,513.016.057,451.721.574,L250918-01,655.435,kg,AD-01,Emision,Operario B,Línea 2,PLANTA MAK | Proceso OK,2025-09-18T14:24:53
2025-09-18,250919,505.157.043,451.099.536,L250920-01,187.372,kg,AD-01,Devolucion,Operario C,Línea 1,PLANTA CRE | Devolución parcial,2025-09-18T15:17:33
2025-09-18,250922,512.101.019,453.641.310,L250918-01,230.997,L,MP-02,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-09-18T16:08:05
2025-09-18,250920,512.083.127,454.459.983,L250918-02,501.514,kg,MP-02,Emision,Operario B,Línea 1,PLANTA CRE | Proceso OK,2025-09-18T16:46:25
2025-09-18,250935,505.167.010,451.468.626,L250918-01,386.139,kg,MP-01,Emision,Operario B,Línea 1,PLANTA CRE | Proceso OK,2025-09-18T18:54:40
2025-09-19,250928,501.148.043,453.206.198,L250919-01,564.098,kg,MP-03,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-09-19T06:08:01
2025-09-19,250932,501.178.127,451.673.299,L250919-02,504.566,kg,MP-01,Emision,Operario C,Línea 1,PLANTA MAK | Proceso OK,2025-09-19T06:10:29
2025-09-19,250929,512.008.005,454.473.867,L250919-03,302.240,kg,MP-02,Emision,Operario B,Tanque 5,PLANTA CRE | Proceso OK,2025-09-19T12:04:21
2025-09-19,250925,505.009.123,453.943.090,L250904-02,245.281,kg,MP-01,Devolucion,Supervisor,Tanque 3,PLANTA MAK | Devolución parcial,2025-09-19T12:38:54
2025-09-19,250913,505.164.088,455.529.716,L250919-01,637.287,kg,AD-01,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-09-19T14:18:21
2025-09-19,250912,501.174.148,455.440.235,L250919-03,465.322,kg,MP-01,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-09-19T17:51:20
2025-09-20,250933,501.025.105,455.941.668,L250915-03,160.256,kg,MP-02,Devolucion,Operario A,Línea 1,PLANTA CRE | Devolución parcial,2025-09-20T07:54:38
2025-09-20,250913,505.164.088,455.293.200,L250920-01,288.932,kg,MP-03,Emision,Operario B,Línea 1,PLANTA CRE | Proceso OK,2025-09-20T08:05:17
2025-09-20,250921,512.179.010,454.668.586,L250920-01,441.207,kg,MP-02,Emision,Operario B,Tanque 3,PLANTA MAK | Proceso OK,2025-09-20T08:48:46
2025-09-20,250910,505.124.057,454.903.048,L250920-03,123.000,ud,MP-01,Emision,Operario C,Línea 1,PLANTA CRE | Proceso OK,2025-09-20T09:28:38
2025-09-20,250915,505.108.057,452.834.103,L250920-03,800.940,kg,MP-02,Emision,Operario C,Tanque 3,PLANTA CRE | Proceso OK,2025-09-20T11:43:32
2025-09-20,250924,505.001.127,454.510.876,L250920-01,490.789,L,MP-02,Emision,Supervisor,Tanque 5,PLANTA MAK | Proceso OK,2025-09-20T12:28:05
2025-09-20,250919,505.157.043,451.099.536,L250920-01,794.387,kg,MP-02,Emision,Supervisor,Línea 1,PLANTA CRE | Proceso OK,2025-09-20T13:51:40
2025-09-20,250933,501.025.105,454.473.792,L250920-03,143.191,kg,AD-01,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-09-20T14:49:27
2025-09-20,250927,513.081.001,453.463.850,L250920-02,319.899,L,AD-01,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-09-20T14:49:42
2025-09-20,250929,512.008.005,452.521.106,L250920-01,213.855,kg,MP-02,Emision,Operario C,Tanque 3,PLANTA CRE | Proceso OK,2025-09-20T15:50:58
2025-09-20,250912,501.174.148,455.101.436,L250920-03,504.461,kg,MP-01,Emision,Operario B,Tanque 5,PLANTA CRE | Proceso OK,2025-09-20T16:00:51
2025-09-20,250922,512.101.019,454.912.835,L250920-03,2297.187,kg,MP-02,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-09-20T16:01:22
2025-09-20,250918,501.065.088,453.909.054,L250926-03,63.436,kg,MP-01,Devolucion,Operario A,Tanque 3,PLANTA CRE | Devolución parcial,2025-09-20T16:09:44
2025-09-21,250933,501.025.105,454.473.792,L250920-03,10.963,kg,AD-01,Devolucion,Operario C,Línea 1,PLANTA CRE | Devolución parcial,2025-09-21T06:04:04
2025-09-21,250933,501.025.105,453.822.101,L250921-02,642.201,kg,AD-01,Emision,Operario C,Tanque 3,PLANTA CRE | Proceso OK,2025-09-21T08:49:04
2025-09-21,250910,505.124.057,453.398.481,L250921-03,254.648,kg,MP-02,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-09-21T10:59:11
2025-09-21,250910,505.124.057,452.065.271,L250921-03,1259.016,kg,MP-03,Emision,Operario C,Línea 2,PLANTA CRE | Proceso OK,2025-09-21T12:41:24
2025-09-21,250916,505.034.089,451.680.366,L250921-03,272.700,kg,AD-01,Emision,Operario C,Tanque 3,PLANTA MAK | Proceso OK,2025-09-21T13:34:14
2025-09-22,250913,505.164.088,451.803.614,L250922-03,458.890,kg,MP-02,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-09-22T07:35:18
2025-09-22,250910,505.124.057,452.531.930,L250922-02,630.151,kg,MP-01,Emision,Supervisor,Tanque 5,PLANTA CRE | Proceso OK,2025-09-22T13:13:37
2025-09-22,250933,501.025.105,455.941.668,L250922-01,369.280,kg,MP-01,Emision,Supervisor,Línea 1,PLANTA CRE | Proceso OK,2025-09-22T14:06:43
2025-09-22,250922,512.101.019,452.514.283,L250922-03,975.975,kg,MP-02,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-09-22T15:09:27
2025-09-22,250914,501.098.148,454.979.362,L250922-01,581.818,kg,MP-01,Emision,Supervisor,Tanque 3,PLANTA MAK | Proceso OK,2025-09-22T15:20:31
2025-09-22,250929,512.008.005,452.521.106,L250922-02,646.569,kg,MP-03,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-09-22T15:32:25
2025-09-22,250935,505.167.010,451.468.626,L250922-01,583.358,kg,MP-02,Emision,Operario C,Línea 2,PLANTA CRE | Proceso OK,2025-09-22T18:02:37
2025-09-23,250925,505.009.123,453.943.090,L250923-03,512.184,kg,MP-02,Emision,Supervisor,Tanque 3,PLANTA MAK | Proceso OK,2025-09-23T06:05:49
2025-09-23,250928,501.148.043,453.284.546,L250923-03,313.005,kg,MP-01,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-09-23T07:52:51
2025-09-23,250929,512.008.005,454.473.867,L250919-03,59.766,kg,AD-01,Devolucion,Operario C,Línea 2,PLANTA CRE | Devolución parcial,2025-09-23T08:42:42
2025-09-23,250919,505.157.043,451.207.110,L250923-01,377.991,kg,MP-02,Emision,Operario B,Tanque 5,PLANTA CRE | Proceso OK,2025-09-23T14:21:42
2025-09-23,250936,505.005.088,452.949.092,L250923-02,396.915,L,MP-02,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-09-23T16:17:33
2025-09-23,250923,505.042.024,451.948.277,L250923-02,462.220,kg,MP-02,Emision,Supervisor,Tanque 5,PLANTA CRE | Proceso OK,2025-09-23T18:02:38
2025-09-24,250915,505.108.057,453.824.242,L250924-02,304.155,kg,AD-01,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-09-24T06:08:46
2025-09-24,250915,505.108.057,455.135.590,L250924-02,435.075,kg,MP-03,Emision,Operario C,Tanque 3,PLANTA CRE | Proceso OK,2025-09-24T06:26:07
2025-09-24,250919,505.157.043,451.045.856,L250924-02,301.008,kg,MP-01,Emision,Operario B,Línea 1,PLANTA CRE | Proceso OK,2025-09-24T07:46:14
2025-09-24,250913,505.164.088,451.803.614,L250924-03,523.296,L,MP-03,Emision,Operario C,Tanque 3,PLANTA CRE | Proceso OK,2025-09-24T09:38:12
2025-09-24,250918,501.065.088,452.997.116,L250924-03,688.721,kg,AD-01,Emision,Operario C,Línea 2,PLANTA CRE | Proceso OK,2025-09-24T10:57:02
2025-09-24,250925,505.009.123,452.166.689,L250924-03,448.017,L,AD-01,Emision,Supervisor,Línea 1,PLANTA MAK | Proceso OK,2025-09-24T11:22:35
2025-09-24,250931,512.179.127,454.364.232,L250924-03,313.513,kg,MP-01,Emision,Operario C,Línea 1,PLANTA MAK | Proceso OK,2025-09-24T11:34:49
2025-09-24,250933,501.025.105,455.941.668,L250924-03,814.966,kg,MP-02,Emision,Operario C,Línea 2,PLANTA CRE | Proceso OK,2025-09-24T11:35:00
2025-09-24,250929,512.008.005,452.290.787,L250924-03,517.840,L,AD-01,Emision,Operario A,Tanque 5,PLANTA CRE | Proceso OK,2025-09-24T11:35:06
2025-09-24,250923,505.042.024,451.948.277,L250924-03,305.586,L,MP-03,Emision,Supervisor,Línea 1,PLANTA CRE | Proceso OK,2025-09-24T14:06:28
2025-09-24,250934,513.115.000,453.927.401,L250924-01,455.849,kg,MP-02,Emision,Supervisor,Línea 2,PLANTA MAK | Proceso OK,2025-09-24T17:37:14
2025-09-25,250923,505.042.024,454.888.632,L250925-02,765.723,kg,MP-02,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-09-25T08:49:45
2025-09-25,250920,512.083.127,453.369.985,L250913-01,140.392,kg,MP-01,Devolucion,Supervisor,Línea 1,PLANTA CRE | Devolución parcial,2025-09-25T10:33:02
2025-09-25,250917,512.077.000,451.562.383,L250925-03,1044.380,kg,MP-03,Emision,Operario C,Tanque 3,PLANTA MAK | Proceso OK,2025-09-25T12:12:54
2025-09-25,250917,512.077.000,452.422.904,L250925-01,47.000,ud,MP-03,Emision,Supervisor,Línea 1,PLANTA MAK | Proceso OK,2025-09-25T14:30:11
2025-09-25,250917,512.077.000,455.448.405,L250925-01,59.000,ud,MP-01,Emision,Operario B,Tanque 5,PLANTA MAK | Proceso OK,2025-09-25T17:49:06
2025-09-25,250916,505.034.089,453.885.488,L250925-02,430.650,L,MP-03,Emision,Supervisor,Línea 1,PLANTA MAK | Proceso OK,2025-09-25T17:59:31
2025-09-26,250932,501.178.127,455.174.587,L250926-02,268.941,kg,MP-02,Emision,Operario A,Tanque 3,PLANTA MAK | Proceso OK,2025-09-26T07:09:38
2025-09-26,250934,513.115.000,451.956.039,L250926-01,657.560,kg,MP-01,Emision,Supervisor,Tanque 5,PLANTA MAK | Proceso OK,2025-09-26T07:36:34
